room_id;room_name;area_m2;component_type;component_id;object_type;x_m;y_m;z_m;x_norm;y_norm;z_norm
3XK$7uQtbBEfNI6nwUTOYy;0.17a;28.25987083919976;socket;3IQagtRHT0k8VsqPCD23sT;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;32.46899999999981;10.419978328918488;0.2750000000000001;-4.068441475556769e-14;0.621388007495159;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOYy;0.17a;28.25987083919976;socket;3GvW2Im$P22xEgM773_lIJ;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;35.81587499999971;7.446020487513068;0.2750000000000001;0.7097633952090001;0.12514942224479697;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOYy;0.17a;28.25987083919976;socket;3GvW2Im$P22xEgM773_lII;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;32.46899999999981;7.6885885251355885;0.2750000000000001;-4.068441475556769e-14;0.16562464961381423;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOYn;0.17b;3.6789386047995696;socket;3IQagtRHT0k8VsqPCD23BJ;62_EF_wcd_opbouw_enkelvoudig:wcd opbouw enkelvoudig;31.500085113043106;12.689072900142689;1.8750000000000002;0.4607404855503708;1.0000253147470053;0.6944444444444445
3XK$7uQtbBEfNI6nwUTOYn;0.17b;3.6789386047995696;socket;3IQagtRHT0k8VsqPCD23Bl;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;32.18899999999981;12.022822900141488;1.475;0.9999999999998498;0.768668426127796;0.5462962962962963
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;lamp;2cItPlyHHCagf8BrNhpjVL;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;33.78349333412801;20.91487290014239;2.575;0.4917440576583624;0.6874747663926837;0.9537037037037037
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3QbHax$TTA59iZCPHwZMR4;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;32.18899999999981;20.81861977514889;0.2750000000000001;-0.1047463175123472;0.662134994115868;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3QbHax$TTA59iZCPHwZMPX;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;35.14212499999981;21.092388323031386;0.2750000000000001;0.9999999999999283;0.7342077986130239;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3QbHax$TTA59iZCPHwZMPa;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;35.2121249999998;21.528572900142287;0.2750000000000001;1.0261865793779945;0.8490385415670374;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3QbHax$TTA59iZCPHwZMMe;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;32.46899999999981;21.84756627860459;0.2750000000000001;-7.17686373271834e-14;0.9330173169947703;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3QbHax$TTA59iZCPHwZMMf;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;32.46899999999981;20.022566278604188;0.2750000000000001;-7.17686373271834e-14;0.4525645066748899;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3GvW2Im$P22xEgM773_lNC;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;32.18899999999981;21.118557275148888;0.2750000000000001;-0.1047463175123472;0.7410970844146552;0.10185185185185187
3XK$7uQtbBEfNI6nwUTOEP;0.09d;10.153865312501859;socket;3GvW2Im$P22xEgM773_lN0;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;35.14212499999971;21.36112531277149;0.2750000000000001;0.999999999999891;0.804955985987002;0.10185185185185187
2Le24RSsr5uu5zp3vSBI7x;0.14;5.920810000001352;lamp;1T2gIgZtfDF8X73MDN5Oo8;63_LF_Taurac_B1D14601 LED 4W noodverlichting:T1;16.083999999999804;8.323092165747438;2.44;0.876306620209022;0.7838546610507222;0.9037037037037037
2Le24RSsr5uu5zp3vSBI7x;0.14;5.920810000001352;lamp;1T2gIgZtfDF8X73MDN5Opg;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;15.003999999999804;7.732072900141878;2.575;0.4999999999999666;0.4973693165982593;0.9537037037037037
2Le24RSsr5uu5zp3vSBI7x;0.14;5.920810000001352;socket;1_uIwJjeH7efmyhhu3zcW9;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;13.565599999999705;6.9594337213956186;1.475;-0.0011846689896098728;0.1228471746951614;0.5462962962962963
2Le24RSsr5uu5zp3vSBI7x;0.14;5.920810000001352;socket;1_uIwJjeH7efmyhhu3zcyB;62_EF_wcd-combinatie-inbouw:wcd combinatie;14.338999999999805;8.768572900142289;1.0250000000000001;0.26829268292679853;0.999792971469895;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7x;0.14;5.920810000001352;socket;1T2gIgZtfDF8X73MDN5Omk;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;16.448999999999806;7.408572900142288;1.475;1.0034843205574535;0.3405588464094472;0.5462962962962963
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;lamp;3wKJTQO6r5pBJ8fQZOMbsx;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;15.003999999999804;11.66382290014229;2.375;0.4999999999999316;0.733720233803192;0.8796296296296295
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;lamp;3wKJTQO6r5pBJ8fQZOMbts;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;15.003999999999804;9.863822900142297;2.375;0.4999999999999316;0.26618776627072654;0.8796296296296295
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;lamp;23apFkEL94VuPuqUGL0iwW;63_LF_Interlight_IL-CLSR360E:I1;16.083999999999804;9.803572900142289;2.44;0.876306620208991;0.2505384156213736;0.9037037037037037
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;1Pi3MfKBH03PWEiPn3PhPP;63_LF_Wieland_contactdoos:contactdoos 4-voudig;15.756710814131806;9.376234071959818;2.575;0.7622685763525454;0.13954131739216039;0.9537037037037037
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;1bLo3Ina138wN3ghum0cNy;63_LF_Wieland_contactdoos:contactdoos 4-voudig;15.755312673472904;12.035234031488088;2.575;0.7617814193285379;0.8301906575293734;0.9537037037037037
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;0tEKsIdQr1R8AhS2rK$Vzo;62_EF_wcd_inbouw_enkelvoudig2:wcd enkelvoudig;13.568999999999805;11.363958699566489;1.0250000000000001;-6.808336318258802e-14;0.6558334284588282;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;0tEKsIdQr1R8AhS2rK$Vzr;62_EF_wcd_inbouw_enkelvoudig2:wcd enkelvoudig;13.568999999999805;11.56395869956649;1.0250000000000001;-6.808336318258802e-14;0.7077814804068804;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;0tEKsIdQr1R8AhS2rK$V$6;62_EF_wcd_inbouw_enkelvoudig2:wcd enkelvoudig;13.568999999999805;10.66395869956649;1.0250000000000001;-6.808336318258802e-14;0.4740152466406465;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;0tEKsIdQr1R8AhS2rK$V$P;62_EF_wcd_inbouw_enkelvoudig2:wcd enkelvoudig;13.568999999999805;10.863958699566489;1.0250000000000001;-6.808336318258802e-14;0.5259632985886983;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;0tEKsIdQr1R8AhS2rK$V$L;62_EF_wcd_inbouw_enkelvoudig2:wcd enkelvoudig;13.568999999999805;9.963958699566469;1.0250000000000001;-6.808336318258802e-14;0.29219706482245933;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;0tEKsIdQr1R8AhS2rK$V$K;62_EF_wcd_inbouw_enkelvoudig2:wcd enkelvoudig;13.568999999999805;10.16395869956649;1.0250000000000001;-6.808336318258802e-14;0.3441451167705166;0.37962962962962965
2Le24RSsr5uu5zp3vSBI7O;0.13;11.049499999999997;socket;1_uIwJjeH7efmyhhu3zcyH;62_EF_wcd-combinatie-inbouw:wcd combinatie;15.662999999999805;12.689072900142689;1.0250000000000001;0.7296167247386078;1.000018935101997;0.37962962962962965
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;lamp;2cItPlyHHCagf8BrNhpkfI;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;5.354868334128905;20.56207290014899;2.575;0.5013140062190165;0.7413986652455098;0.9537037037037037
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;lamp;2cItPlyHHCagf8BrNhpkfJ;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;5.354868334128905;17.36807290014439;2.575;0.5013140062190165;0.208488012037092;0.9537037037037037
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXidKJ;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;3.7121249999997548;21.528572900142287;0.2750000000000001;-5.353125703323166e-14;0.9026566947763869;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXisxb;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;6.9889999999998045;20.81861977514899;0.2750000000000001;0.9999999999999404;0.7842028489445174;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXisxy;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;6.9889999999998045;18.391417471365592;0.2750000000000001;0.9999999999999404;0.37923041150672054;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXim9n;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;5.390124511118414;16.11807290014749;1.175;0.5120730913197631;-7.12605076519057e-05;0.4351851851851852
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXim9E;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;6.434999999999805;16.118072900146487;1.175;0.8309364867441745;-7.126050781906434e-05;0.4351851851851852
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXim9F;62_EF_wcd_perilex_2_fasen:perilex 2 fasen;4.927607792889405;16.118072900148093;0.2750000000000001;0.3709274210610563;-7.126050755113631e-05;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXim9C;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;4.634999999999804;16.118072900146487;0.2750000000000001;0.2816326530611801;-7.126050781906434e-05;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;0PJmAroWbFMeAhv9OXim96;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;4.927607792889405;16.11807290014749;2.2750000000000004;0.3709274210610563;-7.12605076519057e-05;0.8425925925925927
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;2Ef9F310nAd8$uUmcuMpmR;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;6.9889999999998045;21.118557275148987;0.2750000000000001;0.9999999999999404;0.8342466463917526;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;3WrQo_up9EGR4yz2uv2pMH;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;3.7121249999997445;21.528572900142287;0.2750000000000001;-5.664826693643249e-14;0.9026566947763869;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Km;0.10g;19.639950312500094;socket;3WrQo_up9EGR4yz2uv2pMJ;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;6.9889999999998045;21.118557275148987;0.2750000000000001;0.9999999999999404;0.8342466463917526;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;10.153865312501615;lamp;2cItPlyHHCagf8BrNhpjUp;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;21.183493334128304;20.91487290014239;2.575;0.49174405765847207;0.6874747663926758;0.9537037037037037
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;10.153865312501615;socket;3QbHax$TTA59iZCPHwZLb2;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;22.542124999999807;21.05532290014579;0.2750000000000001;0.999999999999927;0.7244498881521534;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;10.153865312501615;socket;3QbHax$TTA59iZCPHwZMNK;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;19.868999999999804;21.84756627860429;0.2750000000000001;-7.309768616657559e-14;0.93301731699469;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;10.153865312501615;socket;3QbHax$TTA59iZCPHwZMNL;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;19.868999999999804;20.022566278604288;0.2750000000000001;-7.309768616657559e-14;0.4525645066749023;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;10.153865312501615;socket;1G018qoYL7avBXSNBddZg9;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;19.588999999999803;21.172475240094293;1.475;-0.10474631751234839;0.7552916256665632;0.5462962962962963
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;10.153865312501615;socket;3GvW2Im$P22xEgM773_lO_;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;22.542124999999807;21.36112531277149;0.2750000000000001;0.999999999999927;0.8049559859869971;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;lamp;2cItPlyHHCagf8BrNhpjUn;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;24.254868334128904;20.56207290014899;2.575;0.5199378184867522;0.7070123946138587;0.9537037037037037
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;lamp;2cItPlyHHCagf8BrNhpjUo;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;24.254868334128904;17.36807290014439;2.575;0.5199378184867522;0.19881828164585708;0.9537037037037037
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLb1;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;22.612124999999804;21.528572900142287;0.2750000000000001;0.03734576968266865;0.8607912331171333;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLbH;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;25.888999999999804;20.81861977514899;0.2750000000000001;0.9999999999999426;0.7478313086949949;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLbO;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;25.888999999999804;18.391417471365592;0.2750000000000001;0.9999999999999426;0.3616416024447392;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLac;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;24.290124511118407;16.11807290014739;1.175;0.5302950972733277;-6.795542601624804e-05;0.4351851851851852
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLad;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;25.334999999999805;16.118072900146487;1.175;0.8372502937719759;-6.795542615982628e-05;0.4351851851851852
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLaa;62_EF_wcd_perilex_2_fasen:perilex 2 fasen;23.827607792889406;16.118072900148093;0.2750000000000001;0.3944206207078163;-6.795542590432484e-05;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLab;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;23.534999999999805;16.118072900146487;0.2750000000000001;0.30846063454753386;-6.795542615982628e-05;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3QbHax$TTA59iZCPHwZLal;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;23.827607792889406;16.11807290014739;2.2750000000000004;0.3944206207078163;-6.795542601624804e-05;0.8425925925925927
1t1oDnFlHE3uR2mEwZk2KW;0.10i;21.394140000004754;socket;3GvW2Im$P22xEgM773_lOv;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;25.888999999999804;21.118557275148987;0.2750000000000001;0.9999999999999426;0.7955540612805051;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ax;0.10n;10.153865312500665;lamp;2cItPlyHHCagf8BrNhpj6J;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20;37.17450666587091;7.896522900141639;2.575;0.5082559423412505;0.31341921814969254;0.9537037037037037
1t1oDnFlHE3uR2mEwZk2Ax;0.10n;10.153865312500665;socket;3IQagtRHT0k8VsqPCD2391;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;38.488999999999805;6.963829521679749;0.2750000000000001;0.9999999999999256;0.06787666754764819;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ax;0.10n;10.153865312500665;socket;3IQagtRHT0k8VsqPCD239E;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;38.488999999999805;8.78882952167975;0.2750000000000001;0.9999999999999256;0.548329477867499;0.10185185185185187
1t1oDnFlHE3uR2mEwZk2Ax;0.10n;10.153865312500665;socket;3IQagtRHT0k8VsqPCD239z;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;35.8158768458663;7.756072900138219;0.2750000000000001;6.905275287066907e-07;0.27644409639020423;0.10185185185185187
0uTKpX65n4F8dUcjgdRs$X;0.10o;9.666119000001004;lamp;2cItPlyHHCagf8BrNhpkfM;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21;2.9220182162559047;17.379572900142286;2.575;0.5819482170011635;0.43783452830207603;0.9537037037037037
0uTKpX65n4F8dUcjgdRs$X;0.10o;9.666119000001004;socket;0PJmAroWbFMeAhv9OXidKZ;62_EF_wcd_opbouw_enkelvoudig:wcd opbouw enkelvoudig;1.6849148869557344;16.118072900142487;1.8750000000000002;0.21332386381279334;-0.00014828568964981038;0.6944444444444445
0uTKpX65n4F8dUcjgdRs$X;0.10o;9.666119000001004;socket;0PJmAroWbFMeAhv9OXidK0;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;0.9959999999998046;16.78857290014229;1.475;0.008045292014244525;0.23264400664599313;0.5462962962962963
0uTKpX65n4F8dUcjgdRs_A;0.10p;3.6795773648663075;socket;3QbHax$TTA59iZCPHwZLcU;62_EF_wcd_opbouw_enkelvoudig:wcd opbouw enkelvoudig;20.584914886955705;16.118072900142387;1.8750000000000002;0.5603942107164538;-0.00014828568964981038;0.6944444444444445
0uTKpX65n4F8dUcjgdRs_A;0.10p;3.6795773648663075;socket;3QbHax$TTA59iZCPHwZMNV;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;19.868999999999804;16.78857290014229;1.475;-1.5295199440808325e-13;0.2326440066460277;0.5462962962962963
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1K7UP3ocH5jAi4C17q_a6j;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;36.2252499999999;14.403572900142288;2.375;0.897127811249593;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1K7UP3ocH5jAi4C17q_a6l;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;32.0252499999999;14.403572900142288;2.375;0.7039621947293335;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1K7UP3ocH5jAi4C17q_a6k;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;27.825249999999905;14.403572900142288;2.375;0.5107965782090743;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1K7UP3ocH5jAi4C17q_a6h;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;23.6252499999999;14.403572900142288;2.375;0.3176309616888148;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1K7UP3ocH5jAi4C17q_a6b;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22;19.425249999999902;14.403572900142288;2.375;0.12446534516855544;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1SWMF$5MD9GBRQcRWlYxKp;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5;36.82524999999991;14.403572900142288;2.375;0.9247228993239162;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1SWMF$5MD9GBRQcRWlYxL7;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5;27.225249999999903;14.403572900142288;2.375;0.48320149013475144;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;1SWMF$5MD9GBRQcRWlYxIs;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5;20.025249999999904;14.403572900142288;2.375;0.15206043324287827;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;3Ya$$51WnCCBYU2s1sRCGm;63_LF_Taurac_E1D14501 LED 2W vluchtwegarmatuur inbouw pijl boven:T3;38.1157019313501;14.403572900142288;2.375;0.9840731238260635;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;3GEKy26cjCMefHqTKEBFLK;64_DD_ledige leiding:ledige leiding;20.809293979098804;16.02357290014229;1.7750000000000001;0.18812003767183932;1.0000225035166812;0.6574074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;3GEKy26cjCMefHqTKEBFMa;64_DD_ledige leiding:ledige leiding;27.109293979098805;16.02357290014229;1.7750000000000001;0.4778684624522284;1.0000225035166812;0.6574074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;3GEKy26cjCMefHqTKEBFMq;64_DD_ledige leiding:ledige leiding;33.409293979098905;16.02357290014229;1.7750000000000001;0.7676168872326221;1.0000225035166812;0.6574074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;2QqltMPCPDIBnG8AIEbifo;64_DD_ledige leiding:ledige leiding;31.248706020900407;12.783572900142289;1.7750000000000001;0.6682475289012741;-0.00013184128961617845;0.6574074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;2QqltMPCPDIBnG8AIEbisT;64_DD_ledige leiding:ledige leiding;37.54870602090051;12.783572900142289;1.7750000000000001;0.957995953681668;-0.00013184128961617845;0.6574074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;089wotvg9ANBLezzAJ45Yf;64_DD_ledige leiding:ledige leiding;24.948706020900406;12.783572900142289;1.7750000000000001;0.3784991041208851;-0.00013184128961617845;0.6574074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;lamp;08ewGV4wjFDvujDo9AuZnz;63_LF_Taurac_E1D14501 LED 2W vluchtwegarmatuur inbouw pijl boven:T3;16.931548068651004;14.403572900142288;2.375;0.009775471124086053;0.499945331113532;0.8796296296296295
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;1s_o9zlbX2GPwxi6Fybizn;63_LF_Wieland_contactdoos:contactdoos 4-voudig nood;37.644202092140105;13.69098015415709;2.47;0.9623879911760154;0.2799753524176846;0.9148148148148149
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMRL;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;30.590124511118404;16.11807290014739;1.175;0.6379581709570161;1.0291936719084387;0.4351851851851852
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMRQ;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;31.634999999999806;16.118072900146487;1.175;0.6860138895276551;1.02919367190816;0.4351851851851852
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMRR;62_EF_wcd_perilex_2_fasen:perilex 2 fasen;30.127607792889407;16.118072900147986;0.2750000000000001;0.6166861883313897;1.029193671908623;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMRO;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;29.834999999999805;16.118072900146487;0.2750000000000001;0.6032286253046867;1.02919367190816;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMQY;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;30.127607792889407;16.11807290014739;2.2750000000000004;0.6166861883313897;1.0291936719084387;0.8425925925925927
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMP5;62_EF_wcd_inbouw_tweevoudig_kindvriendelijk_hor:wcd inbouw tweevoudig;36.8901245111184;16.11807290014729;1.175;0.927706595737405;1.029193671908408;0.4351851851851852
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMPA;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;37.9349999999998;16.118072900146387;1.175;0.9757623143080439;1.0291936719081294;0.4351851851851852
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMPB;62_EF_wcd_perilex_2_fasen:perilex 2 fasen;36.427607792889404;16.118072900147986;0.2750000000000001;0.9064346131117785;1.029193671908623;0.10185185185185187
0uTKpX65n4F8dUcjgdRsuD;0.10q;70.43644850000004;socket;3QbHax$TTA59iZCPHwZMP8;62_EF_wcd_inbouw_enkelvoudig:wcd enkelvoudig;36.134999999999806;16.118072900146387;0.2750000000000001;0.8929770500850758;1.0291936719081294;0.10185185185185187
